;title;tag;date;text;is_question;id
482;;['Miskolc', 'Roma szakkoli'];2020. aug. 4. 15:18;Miskolcon csak roma szakkollégium van.;False;10618109
483;"Az ELTE Bolyai szakkollégiumba mennyi esély van
felvételizni elsőévesként?";['egyetem', 'biológia', 'kollégium', 'ELTE', 'ELTE TTK', 'szakkollégium'];2014. júl. 27. 11:28;"Felvettek TTK bioszra. :) Kollégiumot keresek, de sajnos van esély, hogy a szociális alapúakba nem jutok be. Szakkollégiumból az Eötvös és a Bolyai ami TTK-s, úgy olvastam. Az Eötvöst mindenképp szeretném megpróbálni. A Bolyaiba van esélyem bejutni? Nincs kiemelkedő versenyeredményem sajnos, meg amiket olvasok róla, hogy milyen magas átlag kell hozzá, kissé megijeszt, nem tudom mire számíthatok még tanulás szempontjából.
Várom az ottlakók/eltések véleményét. :)
";True;5928528
484;;['egyetem', 'biológia', 'kollégium', 'ELTE', 'ELTE TTK', 'szakkollégium'];2014. júl. 27. 18:41;"Én is most kezdem az ELTE-t én TTK fizikára megyek :D - biofizika
Nekem van versenyeredményem meg OTDT ajánlásom de ha fel is vesznek akk félévig járhatok oda? És utána a zh-n ha nincs meg a 4,5 akk kirugnak? xD";False;5928528
485;;['egyetem', 'biológia', 'kollégium', 'ELTE', 'ELTE TTK', 'szakkollégium'];2014. júl. 27. 18:48;"Ja am sztem akk is próbáld meg ha nincs versenyeredményed, max nem vesznek fel
De biztositsd oket a szándékaidról, hogy majd igenis lesz versenyeredményed sőt....
Csak tényleg baromi magas az a 4,5....";False;5928528
486;;['egyetem', 'biológia', 'kollégium', 'ELTE', 'ELTE TTK', 'szakkollégium'];2014. júl. 27. 18:48;Én is ezt szűrtem le abból, amit olvastam, hogy az átlag mennyire számít, tényleg van rá esély. :D És azt írták az első év után automatikusan megszűnik a tagság.;False;5928528
487;;['egyetem', 'biológia', 'kollégium', 'ELTE', 'ELTE TTK', 'szakkollégium'];2014. júl. 27. 18:51;"Nem az első félév hanem az első tanulmányi év után szűnik meg meg a harmadik és az ötödik után
Legalábbis sztem nem a félévre gondolnak";False;5928528
488;;['egyetem', 'biológia', 'kollégium', 'ELTE', 'ELTE TTK', 'szakkollégium'];2015. febr. 25. 23:26;Végül miért nem felvételiztél?;False;5928528
489;;['egyetem', 'biológia', 'kollégium', 'ELTE', 'ELTE TTK', 'szakkollégium'];2015. febr. 26. 18:58;Eötvösbe sem vettek fel, pedig voltam a felvételijükön dehát nem voltam elég jó nekik :))))))) Nem is próbálkozom többet.;False;5928528
490;;['egyetem', 'biológia', 'kollégium', 'ELTE', 'ELTE TTK', 'szakkollégium'];2015. jún. 12. 10:49;Tudnál mesélni egy kicsit, milyen volt az Eötvös felvételije? Köszönöm szépen! :);False;5928528
491;;['egyetem', 'biológia', 'kollégium', 'ELTE', 'ELTE TTK', 'szakkollégium'];2015. dec. 29. 01:08;Engem is érdekelne :));False;5928528
492;"Az Elte Társ. Tud. Szakkollégiumába és az Eötvös J.
Collégiumba vesznek-e fel elsőéveseket? Hány fős
szobák vannak, mi a tapasztalatotok a kollégiumokról?";;2012. júl. 28. 14:02;;True;3246140
493;"Mennyibe kerül egy hónapra a szakkollégium? Drágább a
'sima' kolinál?";['Budapest', 'kollégium', 'Pest', 'ELTE', 'Bolyai', 'Eötvös', 'szakkollégium'];2019. júl. 23. 23:02;"Bolyaira és Eötvösre gondolok.
";True;10000565
494;;['Budapest', 'kollégium', 'Pest', 'ELTE', 'Bolyai', 'Eötvös', 'szakkollégium'];2019. júl. 23. 23:12;"Tavalyelőtti díjakat tudom, az pontosan ugyanannyi volt, mint a kolik többsége (12320 Ft). Azóta kicsit változott, de ha lett különbség, akkor sem azért mert szakkoli, hanem ez az épülettől függ. Pl a szociális KCSSK drágább, mint a többi (mert kb 7 éve újították fel), de a Bolyai ugyanannyi, mint a szociális NFK, amivel egy épületben van.

Sok sikert a jelentkezéshez amúgy!";False;10000565
495;;['Budapest', 'kollégium', 'Pest', 'ELTE', 'Bolyai', 'Eötvös', 'szakkollégium'];2019. júl. 24. 01:46;Nagyon szépen köszönöm a választ! Teljesen tanácstalan voltam ezzel kapcsolatban. Nem állunk olyan jól anyagilag, de tanulni nagyon szeretnék. Most megnyugodtam. Köszönöm szépen! :);False;10000565
496;;['Budapest', 'kollégium', 'Pest', 'ELTE', 'Bolyai', 'Eötvös', 'szakkollégium'];2019. júl. 25. 09:42;A szakkoleszokba nehéz bekerülni, gyakran komolyn felvételi előzi meg, arra számolj :);False;10000565
497;"Pécsen milyen a pesti Szent Ignáchoz hasonló
szakkollégiumok és/vagy magánkollégiumok vannak?";['egyetem', 'továbbtanulás', 'tanulás', 'Budapest', 'orvosi', 'kollégium', 'közösség', 'Pécs', 'szakkollégium'];2018. okt. 7. 10:54;"Fontos az egyetem jó megközelíthetősége, a biztonság, hogy lehessen tanulni, a közösség... Árat is írjatok, pls...
";True;9548711
498;;['egyetem', 'továbbtanulás', 'tanulás', 'Budapest', 'orvosi', 'kollégium', 'közösség', 'Pécs', 'szakkollégium'];2019. febr. 15. 23:48;?;False;9548711
499;"Milyen szakkollégiumba van lehetőségem jelentkezni (ami
közel is van), ha az Óbudai Egyetem RKK karán fogok
tanulni?";;2013. júl. 30. 16:02;"Még nem vagyok benne biztos, hogy szakkollégiumba mennék, de szeretném kicsit jobban átlátni a lehetőségeimet. :)
";True;4654151
500;"Jellemeznétek kicsit azt a SOTE ÁOK-s kollégiumot, ahol
laktok?";['kollégium', 'SOTE', 'ÁOK', 'szakkollégium', 'Tömő utca'];2015. júl. 11. 20:12;"A sotepedian elolvastam a rovid jellemezeseket, de ha ezen túl van valami tapasztalatotok nagyon kivancsi lennek ra
";True;7020090
501;;['kollégium', 'SOTE', 'ÁOK', 'szakkollégium', 'Tömő utca'];2015. júl. 13. 12:00;Ez engem is érdekelne.;False;7020090
502;"Mire kell számítani az MCC (Mathias Corvinus Collegium)
felvételiével kapcsolatban?";['kollégium', 'szakkollégium', 'Mathias Corvinus Collegium'];2018. júl. 19. 19:37;"Végzős diákként szeretnék jelentkezni ebbe a nagynevű kollégiumba, de igencsak sok kérdés merült fel bennem, és örülnék, ha valakivel beszélgethetnék, aki már odajár. Meg bármilyenfajta érdemi kommentnek szívesen örülnék! :)
";True;9418131
503;;['kollégium', 'szakkollégium', 'Mathias Corvinus Collegium'];2018. júl. 20. 07:06;Fuj... sz*r az a hely...;False;9418131
504;;['kollégium', 'szakkollégium', 'Mathias Corvinus Collegium'];2018. júl. 23. 15:44;"Honlapon fent van minden infó a jelentkezeshez.
Mcc.hu";False;9418131
505;;['kollégium', 'szakkollégium', 'Mathias Corvinus Collegium'];2018. júl. 23. 15:48;Egyébként hogy érted hogy végzős vagy, egyetemen vagy gimiben? Xd;False;9418131
506;"Milyen szakkolikba jelentkezhetek, miket ajánlotok
Budapesten?";['Budapest', 'felvételi', 'albérlet', 'kollégium', 'Pest', 'pont', 'bekerülés', 'férőhely', 'szakkollégium'];2019. okt. 29. 12:03;"Érettségire készülök és Pesten fogok tivábbtanulni vidékiként.
Az ELTE- és a BME-kolikba is nagyon nehéz bekerülni, viszont nagyon szeretnék kollégista lenni.
Milyen szakkolikat ismertek, melyikeket ajánlanátok?
Előre is köszönöm a válaszokat!
";True;10153519
507;Mi a véleményetek az ELTE Bolyai Szakkollégiumáról?;['egyetem', 'felvételi', 'kollégium', 'ELTE', 'Bolyai Szakkollégium'];2016. júl. 13. 15:52;"költségek, társaság, szobák állapota stb.
";True;7940553
508;;['egyetem', 'felvételi', 'kollégium', 'ELTE', 'Bolyai Szakkollégium'];2016. júl. 14. 01:38;TTK-n?;False;7940553
509;;['egyetem', 'felvételi', 'kollégium', 'ELTE', 'Bolyai Szakkollégium'];2016. júl. 14. 11:23;igen;False;7940553
510;"Milyen közösségi, egyetemi élet zajlik PPKE mol bio
karán? Hol lehet az előadások közti, utáni időt
eltölteni? Vannak-e szakkollégiumok?";;2014. júl. 11. 11:06;;True;5870663
511;Szegedi Móra Ferenc Szakkollégiummal?;['egyetem', 'továbbtanulás', 'Szeged', 'kollégium', 'SZTE'];2020. jan. 30. 21:27;"Böngésztem a honlapukat és sajnos számomra nem derültek ki egyértelműen a követelmények. Az világos, hogy megfelelő tanulmányi átlag és szociális helyzet esetén lehet felvételt nyerni.
De mit jelent, hogy aktívan részt kell venni a kollégium életében?
Kötelező a kollégiumi programokon résztvenni, esetleg segíteni szervezni?
Muszáj valami körnek (rajzszakkör, könyvklub, sportkör, stb.) tagja lenni?

De amúgy ezek mellett bármilyen egyéb tapasztalatra is kíváncsi vagyok. Szóval ha valaki tud valamit ezzel a kolival kapcsolatban ne tartsa magában😉.

18L
";True;10299145
512;Melyik koli a legjobb Pesten?;['Budapest', 'albérlet', 'kollégium', 'Corvinus', 'BCE', 'szakkollégium', 'BGE'];2016. dec. 12. 14:45;"A Corvinus és a BGE koliszai érdekelnének. Melyikbe érdemes jelentkezni? Milyenek a körülmények és az árak? Szakkolik is szóba jöhetnek!
Bármilyen infónak nagyon örülök ;)
";True;8290832
513;;['Budapest', 'albérlet', 'kollégium', 'Corvinus', 'BCE', 'szakkollégium', 'BGE'];2016. dec. 14. 01:34;"Ha gólya vagy akkor corvinusosként mindenképp Tarkaréti koliba kerülsz. Itt az állmis 9300 Ft.ot fizet, az önköltséges 25.000-et
Annyira nem vészes mint ahogy mondják :DD Csak erről tudok nyilatkozni";False;8290832
514;Va itt olyan aki Rajk László Szakkolégium tagja?;['Corvinus', 'szakkollégium'];2016. febr. 18. 18:42;"Tudna kicsit mesélni. A légkörröl, a valós bekerülési esélyekről. Arról hogy menyibe kerül a havi kolidíj. Minden infó érdekel
Előre is köszönöm
20L
";True;7592233
515;"Van itt olyan ELTE-hallgató, aki szeretne kollégiumi
férőhelyet cserélni?";['csere', 'kollégium', 'ELTE', 'Márton Áron Szakkollégium'];2017. aug. 19. 00:08;"A Márton Áron Szakkolégiumba nyertem most felvételt, de számomra nem lenne megfelelő választás ez a kollégium, és eleve nem is jelöltem be a jelentkezésnél. Nagyon meghálálnám, hogyha egy Kőrösi Csoma vagy Damjanich úti vagy Griff Hotel hellyel tudnám elcserélni.
";True;8810411
516;;['csere', 'kollégium', 'ELTE', 'Márton Áron Szakkollégium'];2017. aug. 19. 03:42;Az ugye tiszta hogyha lany vagy csak lannyal cserelhetsz?;False;8810411
517;;['csere', 'kollégium', 'ELTE', 'Márton Áron Szakkollégium'];2017. aug. 19. 11:06;Van facebook csoport (ELTE Kollégiumok Gólyái 2017) ott szerintem nagyobb sikered lehet az ilyen jellegű kérdéssel. Viszont ahogy a csoportban látom, nem kapkodnak a MÁSZ csere ajánlatokért.;False;8810411
518;;['csere', 'kollégium', 'ELTE', 'Márton Áron Szakkollégium'];2017. aug. 19. 11:42;Igen, azt kifelejtettem hogy lány vagyok, szóval lánnyal szeretnék cserélni. Ismerem az csoportot, én is benne vagyok, de ott még nem jelentkezett senki.;False;8810411
519;;['csere', 'kollégium', 'ELTE', 'Márton Áron Szakkollégium'];2017. szept. 4. 13:10;Mi van, hanem akar senki cserélni?;False;8810411
520;;['csere', 'kollégium', 'ELTE', 'Márton Áron Szakkollégium'];2017. okt. 26. 13:12;Nem csodálkozok, hogy nem akar senki se cserélni. Én is mász-os lettem, csak azért nem hívom rájuk az antsz-t, mert akkor valószínűleg bezárnák, és még fedél se lenne a fejünk felett.;False;8810411
521;;['csere', 'kollégium', 'ELTE', 'Márton Áron Szakkollégium'];2017. okt. 26. 14:08;ha azt hiszitek a masznrossz meg nem voltatok a griffbe vagy a kerekesbe :D a griffbol tavaly botrany is volt, a kerekessel szinten :D nem a deneverekkel volt a gond sokkal inkabb a heti poloskairtassal es hogy a kerekes fele munkasszallo teszem hozza. imadtam este “hazaerni” oda. az egy KCSSKt mondanam hogy oda menj vagy ADK de azokat nem igazan szoktak cserelgetni;False;8810411
522;"Mi a teendőm abban az esetben, ha nem kaptam meg még
mindig a bentlakási feltételeket Debreceni Márton Áron
Szakkollégiumból?";['Debrecen', 'kollégium', 'DE-IK', 'Márton Áron Szakkollégium', 'Debreceni Márton Áron Szakkollégim'];2019. aug. 23. 00:37;;True;10052548
523;;['Debrecen', 'kollégium', 'DE-IK', 'Márton Áron Szakkollégium', 'Debreceni Márton Áron Szakkollégim'];2019. aug. 23. 06:38;Írsz a szakkolinak egy e-mailt/felhívod őket?;False;10052548
524;;['Debrecen', 'kollégium', 'DE-IK', 'Márton Áron Szakkollégium', 'Debreceni Márton Áron Szakkollégim'];2019. aug. 23. 08:43;"Pl ezek egyikét bepötyögni az okostelódba...
Telefon: +36-52-536-722 vagy +36-52-512-700 és 77666 mellékszám";False;10052548
525;"Márton Áron szakkollégium vélemények? Van ott
konyvtár, esetleg internet hozzáférés?";['kollégium', 'Márton', 'Áron', 'szakkollégium'];2015. júl. 29. 11:24;;True;7071754
526;;['kollégium', 'Márton', 'Áron', 'szakkollégium'];2015. júl. 29. 11:30;Van;False;7071754
527;;['kollégium', 'Márton', 'Áron', 'szakkollégium'];2017. okt. 26. 13:12;"Internet, az van.
Fűtés, meg takarítás, na az nincs.";False;7071754
528;BME közelében milyen független kollégiumok vannak?;['egyetem', 'BME', 'kollégium', 'lakhatás', 'Budapesti Műszaki Egyetem', 'szakkollégium'];2015. júl. 15. 21:46;"A közlekedésre körülbelül (max.) fél órát szánnék. A válaszokat előre is köszönöm!
";True;7032245
529;"A Debreceni Egyetemen szakkollégistáknak milyen
kedvezmények vannak?";['egyetem', 'Debrecen', 'kollégium', 'kedvezmény', 'szakkollégium'];2018. aug. 14. 10:07;"Sziasztok!
Az lenne a kérdésem, hogy a DE-n jár-e valamilyen kollégiumi kedvezmény akkor, ha szakkollégiumi tag vagyok? Ha igen, meg vannak-e határozva, hogy melyik szakkolinak melyik koli a ""párja"", vagy akárhol lakok, jár a kedvezmény a díjból? Megy a zöld minden hasznos válaszadónak.
";True;9464668
530;;['egyetem', 'Debrecen', 'kollégium', 'kedvezmény', 'szakkollégium'];2018. aug. 18. 18:54;Szakkolitól függ, én a Hatvaniban voltam, ott jár a koli, az amelyiket választod, de van olyan szakkoli, aminek saját kolija van és oda mehetsz.;False;9464668
531;;['egyetem', 'Debrecen', 'kollégium', 'kedvezmény', 'szakkollégium'];2018. aug. 23. 21:43;Értem köszi. Kedvezmeny mennyi volt?;False;9464668
532;;['egyetem', 'Debrecen', 'kollégium', 'kedvezmény', 'szakkollégium'];2018. aug. 24. 14:52;Nem volt külön kedvezmény, az volt a kedvezmény hogy egyáltalán adtak kolit és azt amelyiket én akartam.;False;9464668
533;;;;;True;page_bad.html
534;SOTE-n a szakkolis felvételi tábort hogy kell elképzelni?;['SOTE', 'szakkollégium', 'felvételi tábor'];2014. aug. 15. 22:56;"Nekem kissé az Éhezők Viadala jut róla eszembe. Ott most majd így méregetni fognak minket? Meg pontoznak?
";True;6002569
